CNPJ,FIRM_NAME,CVM_FIRM_TYPE,CVM_CODE,CVM_STATUS
36.881.662/0001-65,FAZ CONCEIÇÃO SA,CIAS INCENTIVADAS REGISTRADAS,516210,Cancelado em 02/09/2009
06.627.889/0001-18,FAZ CONDADO SA,CIAS INCENTIVADAS REGISTRADAS,520691,Cancelado em 11/12/2017
09.109.554/0001-04,FAZ CURIMATAU CAMAROES SA,CIAS INCENTIVADAS REGISTRADAS,506419,Cancelado em 14/02/2012
14.497.093/0001-16,FAZ DA VARZEA SA,CIAS INCENTIVADAS REGISTRADAS,521043,Cancelado em 09/09/2020
14.497.093/0001-16,FAZ DA VARZEA SA,CIAS INCENTIVADAS REGISTRADAS,510025,Cancelado em 14/02/2012
05.013.081/0001-88,FAZ D'INDAIA SA,CIAS INCENTIVADAS REGISTRADAS,507644,Cancelado em 28/09/2008
07.090.962/0001-28,FAZ ESTRELA SA AGROPEC,CIAS INCENTIVADAS REGISTRADAS,513881,Cancelado em 14/02/2012
08.052.359/0001-14,FAZ FERRADURA SA,CIAS INCENTIVADAS REGISTRADAS,500100,Cancelado em 14/02/2012
09.237.934/0001-16,FAZ FREI ANTONIO SA FAFRESA,CIAS INCENTIVADAS REGISTRADAS,518000,Cancelado em 04/11/2002
24.161.135/0001-05,FAZ GABRIELLA SA,CIAS INCENTIVADAS REGISTRADAS,505781,Cancelado em 14/02/2012
04.839.932/0001-83,FAZ ITAGUARI SA - FISA,CIAS INCENTIVADAS REGISTRADAS,510130,Cancelado em 24/08/2010
04.261.418/0001-03,FAZ IZE SA,CIAS INCENTIVADAS REGISTRADAS,508292,Cancelado em 14/02/2012
07.930.688/0001-58,FAZ JACITARA SA,CIAS INCENTIVADAS REGISTRADAS,510416,Cancelado em 14/02/2012
07.930.688/0001-58,FAZ JACITARA SA,CIAS INCENTIVADAS REGISTRADAS,520713,Cancelado em 26/01/2018
11.417.425/0001-17,FAZ LARANJEIRAS SA,CIAS INCENTIVADAS REGISTRADAS,503100,Cancelado em 14/02/2012
15.327.893/0001-51,FAZ LIBRA SA,CIAS INCENTIVADAS REGISTRADAS,511463,Cancelado em 14/02/2012
04.256.947/0001-19,FAZ MACEDONIA SA,CIAS INCENTIVADAS REGISTRADAS,520578,Cancelado em 30/03/2017
20.737.169/0001-36,FAZ MARQUESA SA,CIAS INCENTIVADAS REGISTRADAS,518972,Cancelado em 19/03/2010
39.378.401/0001-15,FAZ MATUTINA SA,CIAS INCENTIVADAS REGISTRADAS,514250,Cancelado em 14/02/2012
62.527.890/0001-41,FAZ MILANO SA,CIAS INCENTIVADAS REGISTRADAS,503835,Cancelado em 14/02/2012
10.233.575/0001-08,FAZ MIRONGA SA,CIAS INCENTIVADAS REGISTRADAS,502545,Cancelado em 14/02/2012
10.233.575/0001-08,FAZ MIRONGA SA,CIAS INCENTIVADAS REGISTRADAS,519456,Cancelado em 09/01/2013
05.793.856/0001-85,FAZ MODELO SA,CIAS INCENTIVADAS REGISTRADAS,520969,Cancelado em 12/09/2019
04.885.018/0001-79,FAZ MOMBACA SA,CIAS INCENTIVADAS REGISTRADAS,517410,Cancelado em 03/08/2012
05.605.118/0001-67,FAZ MONTE BELO SA,CIAS INCENTIVADAS REGISTRADAS,514560,Cancelado em 14/02/2012
10.236.552/0001-57,FAZ MONTE CRISTO SA,CIAS INCENTIVADAS REGISTRADAS,503010,Cancelado em 14/02/2012
10.236.552/0001-57,FAZ MONTE CRISTO SA,CIAS INCENTIVADAS REGISTRADAS,521108,Cancelado em 10/01/2022
05.012.844/0001-76,FAZ MUCAJA SA,CIAS INCENTIVADAS REGISTRADAS,515809,Cancelado em 28/09/2008
07.332.992/0001-01,FAZ MUNDO NOVO SA,CIAS INCENTIVADAS REGISTRADAS,507334,Cancelado em 14/02/2012
04.112.629/0001-84,FAZ NOVA AMERICA SA,CIAS INCENTIVADAS REGISTRADAS,520136,Cancelado em 13/08/2015
07.935.638/0001-63,FAZ NOVA DELHI AGROPECUARIA SA,CIAS INCENTIVADAS REGISTRADAS,507776,Cancelado em 14/02/2012
07.935.638/0001-63,FAZ NOVA DELHI AGROPECUARIA SA,CIAS INCENTIVADAS REGISTRADAS,520683,Cancelado em 08/12/2017
11.483.278/0001-83,FAZ NOVA ESPLANADA AGROPEC SA,CIAS INCENTIVADAS REGISTRADAS,503428,Cancelado em 24/10/1994
24.336.620/0001-64,FAZ NOVA HOLANDA SA,CIAS INCENTIVADAS REGISTRADAS,516236,Cancelado em 23/08/1995
05.609.029/0001-99,FAZ NOVO INTENTO SA,CIAS INCENTIVADAS REGISTRADAS,512087,Cancelado em 14/02/2012
09.761.172/0001-52,FAZ OLINDA SA,CIAS INCENTIVADAS REGISTRADAS,501522,Cancelado em 13/02/2012
07.181.365/0001-09,FAZ OLIPAULA SA,CIAS INCENTIVADAS REGISTRADAS,514942,Cancelado em 14/02/2012
24.160.020/0001-98,FAZ PERSICO SA,CIAS INCENTIVADAS REGISTRADAS,506176,Cancelado em 14/02/2012
12.118.832/0001-96,FAZ PILAO SUINOS SA FEPASA,CIAS INCENTIVADAS REGISTRADAS,512435,Cancelado em 28/09/2008
04.994.190/0001-60,FAZ PIRI GRANDE SA,CIAS INCENTIVADAS REGISTRADAS,514586,Cancelado em 14/02/2012
04.994.190/0001-60,FAZ PIRI GRANDE SA,CIAS INCENTIVADAS REGISTRADAS,521167,Cancelado em 19/01/2023
09.248.659/0001-36,FAZ PONTA DA SERRA SA,CIAS INCENTIVADAS REGISTRADAS,510602,Cancelado em 14/02/2012
04.218.855/0001-44,FAZ PORANGABA SA,CIAS INCENTIVADAS REGISTRADAS,506974,Cancelado em 14/02/2012
31.744.543/0001-47,FAZ PRESIDENTE SA,CIAS INCENTIVADAS REGISTRADAS,520098,Cancelado em 30/06/2015
09.134.198/0001-70,FAZ PRIMAVERA SA,CIAS INCENTIVADAS REGISTRADAS,510807,Cancelado em 18/10/2007
09.253.063/0001-24,FAZ QUANDU SA - FADUSA,CIAS INCENTIVADAS REGISTRADAS,517968,Cancelado em 10/10/2001
06.424.931/0001-01,FAZ QUIXABA SA,CIAS INCENTIVADAS REGISTRADAS,500771,Cancelado em 14/02/2012
08.777.872/0001-72,FAZ RIO GRANDE SA,CIAS INCENTIVADAS REGISTRADAS,504483,Cancelado em 14/02/2012
04.832.762/0001-05,FAZ RIO NOVO SA,CIAS INCENTIVADAS REGISTRADAS,508748,Cancelado em 28/09/2008
07.854.110/0001-60,FAZ SAO CAETANO SA,CIAS INCENTIVADAS REGISTRADAS,511900,Cancelado em 28/09/2008
06.599.252/0001-65,FAZ SAO GONCALO SA,CIAS INCENTIVADAS REGISTRADAS,503959,Cancelado em 14/02/2012
04.103.958/0001-69,FAZ SAO JOAO SA,CIAS INCENTIVADAS REGISTRADAS,508802,Cancelado em 28/09/2008
08.018.848/0001-50,FAZ SAO PAULO SA AGROPASTORIL,CIAS INCENTIVADAS REGISTRADAS,503495,Cancelado em 28/09/2008
08.018.848/0001-50,FAZ SAO PAULO SA AGROPASTORIL,CIAS INCENTIVADAS REGISTRADAS,519464,Cancelado em 18/10/2012
06.888.051/0001-88,FAZ SELEÇÃO SA,CIAS INCENTIVADAS REGISTRADAS,510289,Cancelado em 28/09/2008
07.481.989/0001-41,FAZ SERRA BRANCA SA,CIAS INCENTIVADAS REGISTRADAS,504530,Cancelado em 14/02/2012
14.433.866/0001-09,FAZ SERRA DA PRATA SA,CIAS INCENTIVADAS REGISTRADAS,512117,Cancelado em 14/02/2012
13.298.211/0001-02,FAZ SOBRADO SA,CIAS INCENTIVADAS REGISTRADAS,503606,Cancelado em 24/11/1995
11.568.441/0001-00,FAZ SOCORRO SA - FASSA,CIAS INCENTIVADAS REGISTRADAS,503690,Cancelado em 14/02/2012
08.606.204/0001-82,FAZ SOLIDAO SA - FASSA,CIAS INCENTIVADAS REGISTRADAS,507547,Cancelado em 28/09/2008
05.133.624/0001-09,FAZ STA CLARA SA,CIAS INCENTIVADAS REGISTRADAS,507490,Cancelado em 28/09/2008
06.062.384/0001-53,FAZ STA INACIA SA FISA,CIAS INCENTIVADAS REGISTRADAS,519170,Cancelado em 21/10/2011
15.348.840/0001-17,FAZ STA MARIA DA AM SA,CIAS INCENTIVADAS REGISTRADAS,505340,Cancelado em 24/08/1993
73.418.758/0001-18,FAZ STA RITA SA,CIAS INCENTIVADAS REGISTRADAS,516082,Cancelado em 14/02/2012
04.197.638/0001-15,FAZ STA TEREZA SA,CIAS INCENTIVADAS REGISTRADAS,509051,Cancelado em 14/02/2012
07.103.419/0001-18,FAZ TABOLEIRO SA,CIAS INCENTIVADAS REGISTRADAS,508470,Cancelado em 14/02/2012
07.103.419/0001-18,FAZ TABOLEIRO SA,CIAS INCENTIVADAS REGISTRADAS,521213,Cancelado em 06/10/2023
10.306.926/0001-63,FAZ TAMBOATA SA,CIAS INCENTIVADAS REGISTRADAS,510378,Cancelado em 28/09/2008
04.869.053/0001-02,FAZ TERRA BOA SA,CIAS INCENTIVADAS REGISTRADAS,509159,Cancelado em 16/03/2000
06.752.026/0001-72,FAZ TERRA NOVA SA,CIAS INCENTIVADAS REGISTRADAS,510840,Cancelado em 24/10/2012
06.752.026/0001-72,FAZ TERRA NOVA SA,CIAS INCENTIVADAS REGISTRADAS,520047,Cancelado em 04/02/2015
12.782.330/0001-65,FAZ TRAVESSIA SA,CIAS INCENTIVADAS REGISTRADAS,511250,Cancelado em 14/02/2012
05.841.556/0001-24,FAZ UNIAO SA,CIAS INCENTIVADAS REGISTRADAS,512834,Cancelado em 14/02/2012
07.498.793/0001-60,FAZ VALE DO RIACHAO SA,CIAS INCENTIVADAS REGISTRADAS,508136,Cancelado em 14/02/2012
05.013.511/0001-61,FAZ VALE DO RIO MOJU SA,CIAS INCENTIVADAS REGISTRADAS,507733,Cancelado em 28/09/2008
14.480.040/0001-92,FAZENDA CAMPOS NOVOS S/A,CIAS INCENTIVADAS REGISTRADAS,510300,Cancelado em 30/09/2011
09.443.177/0001-37,FAZENDA FRANCO BRASILEIRA S/A,CIAS INCENTIVADAS REGISTRADAS,505463,Cancelado em 14/02/2012
11.222.650/0001-06,FAZENDA GUARÁ AGROINDUSTRIAL S/A,CIAS INCENTIVADAS REGISTRADAS,504432,Cancelado em 14/02/2012
02.741.790/0001-91,FAZENDA SANTA ELINA S/A,CIAS INCENTIVADAS REGISTRADAS,518808,Cancelado em 11/06/2011
10.244.952/0001-04,FAZENDA SANTA MARIA DE RONDON S/A,CIAS INCENTIVADAS REGISTRADAS,514365,Cancelado em 24/10/2012
04.887.113/0001-01,FAZENDA VITÓRIA RÉGIA INDUSTRIAL S/A,CIAS INCENTIVADAS REGISTRADAS,508969,Cancelado em 14/02/2012
08.429.995/0001-12,FAZENDAS REUNIDAS AURELIANO S/A,CIAS INCENTIVADAS REGISTRADAS,518816,Cancelado em 03/09/2008
11.355.252/0001-50,FAZENDAS REUNIDAS VALE DO RIO PRETO S/A,CIAS INCENTIVADAS REGISTRADAS,500615,Cancelado em 14/02/2012
09.252.438/0001-31,FAZS ABOBORAS GUARIBAS SA,CIAS INCENTIVADAS REGISTRADAS,517100,Cancelado em 28/09/2008
09.252.438/0001-31,FAZS ABOBORAS GUARIBAS SA,CIAS INCENTIVADAS REGISTRADAS,519855,Cancelado em 18/07/2014
04.982.419/0001-47,FAZS AURA SA,CIAS INCENTIVADAS REGISTRADAS,520772,Cancelado em 21/06/2018
07.440.852/0001-49,FAZS COMBUCO SA,CIAS INCENTIVADAS REGISTRADAS,502847,Cancelado em 12/06/1997
07.657.604/0001-54,FAZS CUMBE SA - CUMBISA,CIAS INCENTIVADAS REGISTRADAS,507784,Cancelado em 14/02/2012
08.423.816/0001-30,FAZS POÇO VERDE SA,CIAS INCENTIVADAS REGISTRADAS,518620,Cancelado em 01/11/2007
21.849.419/0001-92,FAZS PROGRESSO SA PROFAZ,CIAS INCENTIVADAS REGISTRADAS,502405,Cancelado em 10/12/1990
08.754.376/0001-01,FAZS QUEIMADAS SA,CIAS INCENTIVADAS REGISTRADAS,511200,Cancelado em 14/02/2012
11.697.216/0001-74,FAZS R P CARNAUBA SA(CANCELADA,CIAS INCENTIVADAS REGISTRADAS,506583,Cancelado em 24/10/1990
08.804.577/0001-68,FAZS REUN ESPLANADA SA,CIAS INCENTIVADAS REGISTRADAS,502332,Cancelado em 14/02/2012
23.539.950/0001-94,FAZS REUN GALHÃO SA,CIAS INCENTIVADAS REGISTRADAS,515922,Cancelado em 14/02/2012
09.295.932/0001-83,FAZS REUN HOREBE SA,CIAS INCENTIVADAS REGISTRADAS,505145,Cancelado em 28/04/1997
06.638.209/0001-61,FAZS REUN JACARAI SA,CIAS INCENTIVADAS REGISTRADAS,508560,Cancelado em 14/02/2012
08.860.033/0001-13,FAZS REUN LAGOA DO MATO SA,CIAS INCENTIVADAS REGISTRADAS,512516,Cancelado em 28/09/2008
06.746.671/0001-82,FAZS REUN NOG LIMA SA NOLISA,CIAS INCENTIVADAS REGISTRADAS,519944,Cancelado em 10/10/2014
06.923.916/0001-08,FAZS REUN OITICICA SA - FAREO,CIAS INCENTIVADAS REGISTRADAS,513237,Cancelado em 17/04/2001
12.804.530/0001-71,FAZS REUN SAO JOSE SA,CIAS INCENTIVADAS REGISTRADAS,510866,Cancelado em 14/02/2012
05.004.015/0001-41,FAZS REUN SOBRAL SA,CIAS INCENTIVADAS REGISTRADAS,519480,Cancelado em 25/01/2013
09.498.650/0001-83,FAZS RIBEIRAO SA,CIAS INCENTIVADAS REGISTRADAS,505099,Cancelado em 13/11/1998
04.877.635/0001-22,FAZS SAMAMBAIA SA,CIAS INCENTIVADAS REGISTRADAS,515418,Cancelado em 24/10/2012
33.160.839/0001-46,FB EMPREENDIMENTOS SA,CIAS ABERTAS,006157,Cancelado em 25/03/1994
23.538.796/0001-36,FECULARIA BARBOSA MELLO SA,CIAS ABERTAS,005916,Cancelado em 01/10/1986
74.409.467/0001-26,FENICIAPAR S/A,CIAS ABERTAS,015024,Cancelado em 12/07/2022
12.515.672/0001-19,FERBRASA FERRO BRAGA SA,CIAS INCENTIVADAS REGISTRADAS,513709,Cancelado em 14/02/2012
31.678.485/0001-09,FERMISA MINERAÇÃO SA,CIAS INCENTIVADAS REGISTRADAS,506710,Cancelado em 14/02/2012
08.294.035/0001-92,FERNANDES MAIA AGROPEC SA,CIAS INCENTIVADAS REGISTRADAS,507679,Cancelado em 19/01/1996
61.196.564/0001-36,FERRAGENS DEMELLOT S/A,CIAS ABERTAS,005924,Cancelado em 09/07/2012
08.197.287/0001-01,FERRAGENS GALVANIZADAS NE SA,CIAS INCENTIVADAS REGISTRADAS,500119,Cancelado em 14/02/2012
12.489.315/0001-23,FERREIRA GOMES ENERGIA S.A.,CIAS ABERTAS,022977,Concedido em 11/10/2012
00.924.429/0001-75,FERROVIA CENTRO-ATLANTICA S.A.,CIAS ABERTAS,015369,Concedido em 12/02/1996
09.257.877/0001-37,FERROVIA NORTE SUL S/A,CIAS ABERTAS,021814,Concedido em 24/11/2009
43.081.082/0001-59,FERTIBASE SA,CIAS ABERTAS,005932,Cancelado em 20/12/2005
61.442.109/0001-73,FERTIBRAS SA,CIAS ABERTAS,005940,Cancelado em 11/01/2007
22.266.175/0001-88,FERTILIZANTES HERINGER S.A.,CIAS ABERTAS,020621,Concedido em 10/04/2007
13.679.741/0001-92,FERTILIZANTES NITROGENADOS DO NORDESTE SA,CIAS INCENTIVADAS REGISTRADAS,501000,Cancelado em 17/12/1993
60.398.989/0001-65,FERTILIZANTES SERRANA SA,CIAS ABERTAS,006742,Cancelado em 31/08/2000
08.179.392/0001-00,FERTIMAR FERTILIZANTES DO MARANHÃO SA,CIAS INCENTIVADAS REGISTRADAS,501344,Cancelado em 29/06/2007
11.248.408/0001-01,FERTINOR FERTILIZANTES DO NORDESTE SA,CIAS INCENTIVADAS REGISTRADAS,506125,Cancelado em 14/02/2012
61.549.754/0001-90,FERTIPLAN SA,CIAS ABERTAS,005959,Cancelado em 20/12/2005
94.845.930/0001-90,FERTISUL SA,CIAS ABERTAS,005967,Cancelado em 27/08/1998
61.377.230/0001-69,FERTIZA CIA NAC FERTILIZANTES,CIAS ABERTAS,012599,Cancelado em 21/11/2001
02.312.666/0001-00,FG TRUST SA,CIAS ABERTAS,017043,Cancelado em 28/12/2012
02.235.902/0001-32,FIABESA ALAGOAS SA,CIAS INCENTIVADAS REGISTRADAS,519103,Cancelado em 29/04/2016
24.278.681/0001-12,FIABESA FIACAO AGUAS BELAS SA,CIAS INCENTIVADAS REGISTRADAS,516716,Cancelado em 30/03/2009
03.083.850/0001-99,FIABESA GUARARAPES S/A,CIAS INCENTIVADAS REGISTRADAS,518573,Cancelado em 20/04/2018
08.077.430/0001-13,FIAÇÃO DE ALGODÃO MOCÓ S/A,CIAS INCENTIVADAS REGISTRADAS,506842,Cancelado em 20/07/2022
11.961.687/0001-48,FIAÇÃO DE PERNAMBUCO SA FIPESA,CIAS INCENTIVADAS REGISTRADAS,507199,Cancelado em 14/02/2012
13.142.823/0001-01,FIACAO E TECEL NORTISTA SA,CIAS INCENTIVADAS REGISTRADAS,517640,Cancelado em 24/01/2008
18.701.490/0001-19,FIACAO E TECEL STA HELENA SA,CIAS INCENTIVADAS REGISTRADAS,502081,Cancelado em 27/04/2001
40.926.438/0001-10,FIAÇÃO E TECELAGEM S/A,CIAS INCENTIVADAS REGISTRADAS,514063,Cancelado em 14/02/2012
17.159.005/0001-64,FIACAO E TECELAGEM SAO JOSE S/A - EM RECUPERAÇÃO JUDICIAL,CIAS ABERTAS,005983,Concedido em 18/10/1971
04.312.416/0001-04,FIAÇÃO ESPÍRITO SANTO S/A,CIAS INCENTIVADAS REGISTRADAS,518174,Cancelado em 02/05/2016
07.718.844/0001-11,FIACAO JANGADEIRO SA,CIAS INCENTIVADAS REGISTRADAS,501425,Cancelado em 22/06/1995
04.559.803/0001-31,FIACAO TECELAGEM JUTA AMAZ SA,CIAS ABERTAS,005975,Cancelado em 04/01/2011
15.101.900/0001-00,FIACAO TECELAGEM RIACHUELO SA,CIAS INCENTIVADAS REGISTRADAS,508152,Cancelado em 22/02/1990
02.335.514/0001-23,FIAGO PARTICIPAÇÕES S.A. - EM LIQUIDAÇÃO,CIAS ABERTAS,016896,Cancelado em 08/12/2015
61.410.395/0001-95,FIBAM CIA INDUSTRIAL - EM RECUPERAÇÃO JUDICIAL,CIAS ABERTAS,006017,Cancelado em 24/06/2021
06.018.000/0001-03,FIBRA CIA SECURITIZADORA CRED IMOB,CIAS ABERTAS,019542,Cancelado em 14/10/2015
71.590.798/0001-17,FIBRA LEASING SA ARREND MERC,CIAS ABERTAS,014885,Cancelado em 21/05/2003
00.185.368/0001-71,FIBRASA NORDESTE SA,CIAS INCENTIVADAS REGISTRADAS,517720,Cancelado em 28/01/2015
04.221.067/0001-07,FIBRASA S.A.,CIAS INCENTIVADAS REGISTRADAS,520195,Cancelado em 06/04/2023
27.059.849/0001-97,FIBRASA SA EMBALAGENS,CIAS INCENTIVADAS REGISTRADAS,511587,Cancelado em 14/02/2012
11.136.660/0001-10,FIBRASIL TEXTIL SA,CIAS ABERTAS,006637,Cancelado em 11/07/2001
06.893.119/0001-17,FIBRAVESTE SA INDUSTRIA TEXTIL,CIAS INCENTIVADAS REGISTRADAS,508845,Cancelado em 14/02/2012
60.643.228/0001-21,FIBRIA CELULOSE S.A.,CIAS ABERTAS,012793,Cancelado em 01/04/2019
07.820.907/0001-46,FICA EMPREENDIMENTOS IMOBILIARIOS S.A.,CIAS ABERTAS,020630,Concedido em 16/04/2007
12.941.720/0001-30,FICAMP S/A INDÚSTRIA TÊXTIL,CIAS INCENTIVADAS REGISTRADAS,517011,Cancelado em 14/02/2012
73.847.253/0001-79,FICAP SA,CIAS ABERTAS,016780,Cancelado em 22/12/2000
11.401.502/0001-40,FICASA  SA FIACAO DE CARUARU,CIAS INCENTIVADAS REGISTRADAS,505455,Cancelado em 31/07/2002
61.157.764/0001-80,FICHET SA,CIAS ABERTAS,006025,Cancelado em 21/03/2006
61.065.447/0001-33,FIEL SA MOVEIS EQUIPS INDS,CIAS ABERTAS,008974,Cancelado em 20/05/1988
28.492.304/0001-32,FIESA FERROESTE INDL DO ES SA,CIAS INCENTIVADAS REGISTRADAS,507741,Cancelado em 06/09/1996
32.230.245/0001-00,FIGAR SA,CIAS ABERTAS,014222,Cancelado em 26/06/1998
31.907.982/0001-23,FILADÉLFIA SECURITIZADORA S/A.,CIAS ABERTAS,024732,Cancelado em 30/06/2022
09.353.897/0001-01,FIMASA TEXTIL SA,CIAS INCENTIVADAS REGISTRADAS,505579,Cancelado em 28/09/2008
17.167.412/0001-13,FINANCEIRA ALFA S.A.- C.F.I,CIAS ABERTAS,003891,Concedido em 20/07/1977
58.128.927/0001-91,FINANCIADORA BCN SA CFI,CIAS ABERTAS,006050,Cancelado em 25/05/1998
60.495.108/0001-24,FINANCIADORA BRADESCO SA CFI,CIAS ABERTAS,006068,Cancelado em 15/06/1988
47.896.709/0001-80,FINASA LEASING ARRENDAMENTO MERCANTIL SA,CIAS ABERTAS,006084,Cancelado em 30/04/2003
47.178.918/0001-99,FINAÚSTRIA ARRENDAMENTO MERCANTIL S.A.,CIAS ABERTAS,004952,Cancelado em 24/01/1990
47.178.918/0001-99,FINAÚSTRIA ARRENDAMENTO MERCANTIL S.A.,CIAS ABERTAS,018830,Cancelado em 16/12/2003
10.498.764/0001-02,FINOBRASA AGROINDUSTRIAL S/A,CIAS INCENTIVADAS REGISTRADAS,500895,Cancelado em 24/10/2012
06.265.987/0001-52,FINOBRASA DO MA SA,CIAS INCENTIVADAS REGISTRADAS,509736,Cancelado em 21/02/1992
02.092.356/0001-28,FINORTE S.A.,CIAS INCENTIVADAS REGISTRADAS,519960,Cancelado em 01/06/2017
16.103.773/0001-33,FINPAR PARTICIPAÇÕES S.A.,CIAS ABERTAS,023116,Cancelado em 28/12/2015
21.987.030/0001-03,FINSBURY PARTICIPAÇÕES S.A.,CIAS ABERTAS,023639,Cancelado em 16/08/2019
07.648.272/0001-41,FIOTEX INDUSTRIAL SA,CIAS INCENTIVADAS REGISTRADAS,500186,Cancelado em 05/08/2008
11.902.798/0001-83,FIPAL S/A- FIAÇÃO PARAIBANA DE ALGODÃO,CIAS INCENTIVADAS REGISTRADAS,508888,Cancelado em 14/02/2012
12.927.414/0001-40,FIPAL SA FIACAO PARAIB ALGODAO,CIAS INCENTIVADAS REGISTRADAS,514292,Cancelado em 26/08/1998
03.046.338/0001-72,FIRMEZA AGROINDUSTRIAL S.A.,CIAS INCENTIVADAS REGISTRADAS,519294,Cancelado em 01/06/2017
08.162.323/0001-93,FIRMEZA AGROPEC SA,CIAS INCENTIVADAS REGISTRADAS,502448,Cancelado em 28/09/2008
33.010.786/0001-87,FISCHER SA COM IND AGRICULTURA,CIAS ABERTAS,012432,Cancelado em 29/06/1990
12.297.305/0001-96,FIVES LILLE INDL NORDESTE SA,CIAS ABERTAS,006114,Cancelado em 09/03/1993
92.779.461/0001-22,FLAMEX SA IND COM EXP IMP,CIAS ABERTAS,006122,Cancelado em 20/12/2005
09.354.440/0001-11,FLEURY NORDESTE COSMETICOS SA,CIAS INCENTIVADAS REGISTRADAS,513539,Cancelado em 14/02/2012
60.840.055/0001-31,FLEURY SA,CIAS ABERTAS,021881,Concedido em 14/12/2009
10.851.805/0001-00,FLEX GESTAO DE RELACIONAMENTOS SA EM RECUPERACAO JUDICIAL,CIAS ABERTAS,024350,Cancelado em 26/09/2023
51.159.713/0001-33,FLEXDISC TECNOLOGIA SA,CIAS ABERTAS,011916,Cancelado em 14/02/2007
24.343.832/0001-79,FLORESTA AGRI SA - FLORA,CIAS INCENTIVADAS REGISTRADAS,510912,Cancelado em 22/07/2008
14.915.755/0001-20,FLORESTA AZUL SA,CIAS INCENTIVADAS REGISTRADAS,503037,Cancelado em 14/02/2012
07.276.103/0001-28,FLORESTAL BRASIL S.A.,CIAS ABERTAS,021423,Cancelado em 30/11/2011
09.386.970/0001-41,FLORIANO AGRO PECUARIA SA,CIAS INCENTIVADAS REGISTRADAS,510157,Cancelado em 28/09/2008
09.386.970/0001-41,FLORIANO AGRO PECUARIA SA,CIAS INCENTIVADAS REGISTRADAS,521035,Cancelado em 24/06/2020
83.800.672/0001-09,FLORIMAR IND E COM DE PESCADOS SA,CIAS INCENTIVADAS REGISTRADAS,518565,Cancelado em 05/03/2007
34.633.321/0001-45,FLUMIPESCA NORTE SA,CIAS INCENTIVADAS REGISTRADAS,513695,Cancelado em 28/09/2008
04.825.626/0001-98,FLUVIAL PESCA SA - FLUPEL,CIAS INCENTIVADAS REGISTRADAS,507830,Cancelado em 14/02/2012
01.492.670/0001-35,FLYNET SA,CIAS ABERTAS,016667,Cancelado em 03/03/2009
60.889.193/0001-05,FNV VEICULOS EQUIPS SA,CIAS ABERTAS,006149,Cancelado em 02/02/1993
26.735.020/0001-02,FOCUS ENERGIA HOLDING PARTICIPAÇÕES S.A.,CIAS ABERTAS,025488,Cancelado em 04/02/2022
06.596.985/0001-46,FONCEPI COMERCIAL EXPORTADORA LTDA,CIAS INCENTIVADAS REGISTRADAS,512028,Cancelado em 03/11/2005
14.333.683/0001-03,FONTAINE VILLE PARTICIPAÇÕES S/A,CIAS ABERTAS,023019,Concedido em 16/01/2013
05.001.862/0001-52,FONTENELE LYRA SA,CIAS INCENTIVADAS REGISTRADAS,504670,Cancelado em 14/02/2012
06.063.028/0001-54,FONTENELLE AGRI E PEC SA,CIAS INCENTIVADAS REGISTRADAS,503223,Cancelado em 14/02/2012
06.063.028/0001-54,FONTENELLE AGRI E PEC SA,CIAS INCENTIVADAS REGISTRADAS,519286,Cancelado em 08/08/2012
11.698.305/0001-35,FOREST NE SA FABR CONDUT ELETR,CIAS INCENTIVADAS REGISTRADAS,503355,Cancelado em 19/02/1993
13.929.385/0001-18,FORJA NORDESTE SA,CIAS INCENTIVADAS REGISTRADAS,500380,Cancelado em 28/09/2008
12.908.372/0001-08,FORMOSA AGRO INDUSTRIAL SA,CIAS INCENTIVADAS REGISTRADAS,516023,Cancelado em 14/02/2012
07.481.336/0001-62,FORMOSA AGROPECUARIA SA,CIAS INCENTIVADAS REGISTRADAS,506826,Cancelado em 14/02/2012
03.870.455/0005-80,FORNO DE MINAS ALIMENTOS S.A.,CIAS ABERTAS,023736,Cancelado em 07/03/2018
00.249.786/0001-85,FORPART S.A. - EM LIQUIDAÇÃO,CIAS ABERTAS,014796,Concedido em 21/02/1995
07.197.031/0001-23,FORTALEZA AGROINDL SA - FAISA,CIAS INCENTIVADAS REGISTRADAS,511226,Cancelado em 14/02/2012
12.979.898/0001-70,FORTE SECURITIZADORA S.A.,CIAS ABERTAS,022489,Cancelado em 30/06/2022
21.610.416/0001-00,FORTUNATO SECURITIZADORA S.A.,CIAS ABERTAS,023566,Cancelado em 30/06/2022
21.987.053/0001-18,FOURSTONES PARTICIPAÇÕES S.A.,CIAS ABERTAS,023655,Cancelado em 29/07/2016
21.987.041/0001-93,FOXFIELD PARTICIPAÇÕES S.A.,CIAS ABERTAS,023663,Cancelado em 29/07/2016
07.823.262/0001-03,FOZ DO RIO CLARO ENERGIA S.A.,CIAS ABERTAS,026697,Concedido em 24/03/2022
34.968.917/0001-04,FOZBASA FOZ BALSAS AGROINDL SA,CIAS INCENTIVADAS REGISTRADAS,517089,Cancelado em 14/02/2012
10.661.519/0001-74,FRAME SECURITIZADORA S/A,CIAS ABERTAS,021873,Cancelado em 07/02/2011
06.082.564/0001-05,FRANCISCO CASTRO CI E AGRIC SA,CIAS ABERTAS,006190,Cancelado em 09/08/2005
